family,stream,candidate,mode,condition,target,expected,completed,nrmse,coverage95,interval_width
N7,discovery,g-0.3_w0.25,fNIRS_only,independent_pairing,clean_HbO,16,16,0.18771906147886178,0.9482421875,0.03532623258185194
N7,discovery,g-0.3_w0.25,fNIRS_only,independent_pairing,clean_HbR,16,16,0.2008543055538323,0.9599609375,0.011558815826130935
N7,discovery,g-0.3_w0.5,full,matched_student_t,r,16,16,0.6631093383750085,0.8583984375,0.14387458680064802
N7,discovery,g-0.3_w0.5,full,matched_student_t,clean_EEG,16,16,0.6631093383750085,0.8583984375,0.14387458680064802
N7,discovery,g-0.3_w0.5,full,matched_student_t,clean_HbO,16,16,0.18160484202090488,0.9404296875,0.03443223752990715
N7,discovery,g-0.3_w0.5,full,matched_student_t,clean_HbR,16,16,0.18034801907575163,0.9541015625,0.01133884349503576
N7,discovery,g-0.3_w0.5,full,combined,r,16,16,0.874733059663416,0.6982421875,0.14203302615287858
N7,discovery,g-0.3_w0.5,full,combined,clean_EEG,16,16,0.9717838056030398,0.6474609375,0.14203302615287858
N7,discovery,g-0.3_w0.5,full,combined,clean_HbO,16,16,0.4245097474519464,0.8447265625,0.031867212209755
N7,discovery,g-0.3_w0.5,full,combined,clean_HbR,16,16,0.6453198139366678,0.751953125,0.010479348163754643
N7,discovery,g-0.3_w0.5,full,drift,r,16,16,0.7397396075664155,0.830078125,0.14403944608408914
N7,discovery,g-0.3_w0.5,full,drift,clean_EEG,16,16,0.7397396075664155,0.830078125,0.14403944608408914
N7,discovery,g-0.3_w0.5,full,drift,clean_HbO,16,16,0.3561046321411681,0.650390625,0.03481933518058604
N7,discovery,g-0.3_w0.5,full,drift,clean_HbR,16,16,0.27823774032396525,0.8271484375,0.01128479992035861
N7,discovery,g-0.3_w0.5,full,correlated_hb,r,16,16,0.679995775757062,0.85546875,0.1446887149408731
N7,discovery,g-0.3_w0.5,full,correlated_hb,clean_EEG,16,16,0.679995775757062,0.85546875,0.1446887149408731
N7,discovery,g-0.3_w0.5,full,correlated_hb,clean_HbO,16,16,0.20041652131745502,0.955078125,0.036988305184138606
N7,discovery,g-0.3_w0.5,full,correlated_hb,clean_HbR,16,16,0.21034233578115052,0.931640625,0.011972056624768922
N7,discovery,g-0.3_w0.5,full,outliers,r,16,16,0.6811890720179068,0.8408203125,0.14435572906959365
N7,discovery,g-0.3_w0.5,full,outliers,clean_EEG,16,16,0.6811890720179068,0.8408203125,0.14435572906959365
N7,discovery,g-0.3_w0.5,full,outliers,clean_HbO,16,16,0.18596385904378102,0.9462890625,0.03524752178031601
N7,discovery,g-0.3_w0.5,full,outliers,clean_HbR,16,16,0.19955228324588453,0.9482421875,0.011620130815965626
N7,discovery,g-0.3_w0.5,full,independent_pairing,r,16,16,1.6164734339588542,0.5244140625,0.1457291694502504
N7,discovery,g-0.3_w0.5,full,independent_pairing,clean_EEG,16,16,1.6164734339588542,0.5244140625,0.1457291694502504
N7,discovery,g-0.3_w0.5,full,independent_pairing,clean_HbO,16,16,0.30978502599752256,0.8642578125,0.03841416732504183
N7,discovery,g-0.3_w0.5,full,independent_pairing,clean_HbR,16,16,0.2744430835001449,0.88671875,0.01227267626180255
N7,discovery,g-0.3_w0.5,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w0.5,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w0.5,EEG_only,matched_student_t,clean_HbO,16,16,0.6969838289966513,0.7568359375,0.0896648077804539
N7,discovery,g-0.3_w0.5,EEG_only,matched_student_t,clean_HbR,16,16,0.6661071495414453,0.794921875,0.02678040500298886
N7,discovery,g-0.3_w0.5,EEG_only,combined,r,16,16,0.998393014231908,0.6865234375,0.17226025197063935
N7,discovery,g-0.3_w0.5,EEG_only,combined,clean_EEG,16,16,0.6118211102649961,0.943359375,0.17226025197063935
N7,discovery,g-0.3_w0.5,EEG_only,combined,clean_HbO,16,16,2.2279372831166846,0.6025390625,0.08764837862819067
N7,discovery,g-0.3_w0.5,EEG_only,combined,clean_HbR,16,16,2.529608423165509,0.6826171875,0.026087766907748756
N7,discovery,g-0.3_w0.5,EEG_only,drift,r,16,16,0.736210875763697,0.9130859375,0.17320708312191951
N7,discovery,g-0.3_w0.5,EEG_only,drift,clean_EEG,16,16,0.736210875763697,0.9130859375,0.17320708312191951
N7,discovery,g-0.3_w0.5,EEG_only,drift,clean_HbO,16,16,0.8069616299505913,0.751953125,0.08601994509368721
N7,discovery,g-0.3_w0.5,EEG_only,drift,clean_HbR,16,16,0.7264426544752465,0.810546875,0.025032053478284903
N7,discovery,g-0.3_w0.5,EEG_only,correlated_hb,r,16,16,0.6015059812457975,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0.5,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457975,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0.5,EEG_only,correlated_hb,clean_HbO,16,16,0.745772061866014,0.7294921875,0.08625930620395691
N7,discovery,g-0.3_w0.5,EEG_only,correlated_hb,clean_HbR,16,16,0.7311293331360911,0.7314453125,0.025483587252953934
N7,discovery,g-0.3_w0.5,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.17406541695313754
N7,discovery,g-0.3_w0.5,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.17406541695313754
N7,discovery,g-0.3_w0.5,EEG_only,outliers,clean_HbO,16,16,0.7075292423415642,0.783203125,0.09019901399275218
N7,discovery,g-0.3_w0.5,EEG_only,outliers,clean_HbR,16,16,0.7452843131164524,0.771484375,0.026945827163118524
N7,discovery,g-0.3_w0.5,EEG_only,independent_pairing,r,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w0.5,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w0.5,EEG_only,independent_pairing,clean_HbO,16,16,2.0642538928339276,0.40625,0.08598768223369518
N7,discovery,g-0.3_w0.5,EEG_only,independent_pairing,clean_HbR,16,16,2.1312486777660458,0.4423828125,0.025571855754374047
N7,discovery,g-0.3_w0.5,fNIRS_only,matched_student_t,r,16,16,0.8468217458197506,0.8212890625,0.17433939814529267
N7,discovery,g-0.3_w0.5,fNIRS_only,matched_student_t,clean_EEG,16,16,0.8468217458197506,0.8212890625,0.17433939814529267
N7,discovery,g-0.3_w0.5,fNIRS_only,matched_student_t,clean_HbO,16,16,0.17998936394462542,0.9619140625,0.03732359303533974
N7,discovery,g-0.3_w0.5,fNIRS_only,matched_student_t,clean_HbR,16,16,0.1752845070386776,0.955078125,0.01184168701130789
N7,discovery,g-0.3_w0.5,fNIRS_only,combined,r,16,16,0.995137378102311,0.724609375,0.16994429463806576
N7,discovery,g-0.3_w0.5,fNIRS_only,combined,clean_EEG,16,16,1.1641954439423263,0.638671875,0.16994429463806576
N7,discovery,g-0.3_w0.5,fNIRS_only,combined,clean_HbO,16,16,0.36717593912292634,0.8740234375,0.03301773528094091
N7,discovery,g-0.3_w0.5,fNIRS_only,combined,clean_HbR,16,16,0.606746870103214,0.7646484375,0.01066262013517046
N7,discovery,g-0.3_w0.5,fNIRS_only,drift,r,16,16,0.860212721353016,0.849609375,0.1755997344522821
N7,discovery,g-0.3_w0.5,fNIRS_only,drift,clean_EEG,16,16,0.860212721353016,0.849609375,0.1755997344522821
N7,discovery,g-0.3_w0.5,fNIRS_only,drift,clean_HbO,16,16,0.334433664492059,0.697265625,0.037852962546927695
N7,discovery,g-0.3_w0.5,fNIRS_only,drift,clean_HbR,16,16,0.2671788604168285,0.86328125,0.011795270958033998
N7,discovery,g-0.3_w0.5,fNIRS_only,correlated_hb,r,16,16,0.87971515260001,0.8271484375,0.17675728205921343
N7,discovery,g-0.3_w0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.87971515260001,0.8271484375,0.17675728205921343
N7,discovery,g-0.3_w0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.21038718090407638,0.9482421875,0.0399322871671774
N7,discovery,g-0.3_w0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21890994845422768,0.9375,0.012494455567223941
N7,discovery,g-0.3_w0.5,fNIRS_only,outliers,r,16,16,0.8147910139267349,0.8310546875,0.17475670430756696
N7,discovery,g-0.3_w0.5,fNIRS_only,outliers,clean_EEG,16,16,0.8147910139267349,0.8310546875,0.17475670430756696
N7,discovery,g-0.3_w0.5,fNIRS_only,outliers,clean_HbO,16,16,0.18504005053797484,0.962890625,0.037976731259818944
N7,discovery,g-0.3_w0.5,fNIRS_only,outliers,clean_HbR,16,16,0.1968502805462698,0.96484375,0.012094488200443882
N7,discovery,g-0.3_w0.5,fNIRS_only,independent_pairing,r,16,16,1.9086834063609306,0.490234375,0.174872700812581
N7,discovery,g-0.3_w0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.9086834063609306,0.490234375,0.174872700812581
N7,discovery,g-0.3_w0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.19664124351515921,0.947265625,0.0373888306956477
N7,discovery,g-0.3_w0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.20233735439277967,0.9697265625,0.011828548714129632
N7,discovery,g0_w-0.5,full,matched_student_t,r,16,16,0.5838616673205652,0.9267578125,0.16212781768876564
N7,discovery,g0_w-0.5,full,matched_student_t,clean_EEG,16,16,0.5838616673205652,0.9267578125,0.16212781768876564
N7,discovery,g0_w-0.5,full,matched_student_t,clean_HbO,16,16,0.2132965416398821,0.8330078125,0.029544748622468274
N7,discovery,g0_w-0.5,full,matched_student_t,clean_HbR,16,16,0.21863148535790178,0.87890625,0.01059376854691919
N7,discovery,g0_w-0.5,full,combined,r,16,16,0.8245700353222474,0.78515625,0.16035150451050778
N7,discovery,g0_w-0.5,full,combined,clean_EEG,16,16,0.7086708734471969,0.859375,0.16035150451050778
N7,discovery,g0_w-0.5,full,combined,clean_HbO,16,16,0.39800738220065945,0.8115234375,0.026199902316454624
N7,discovery,g0_w-0.5,full,combined,clean_HbR,16,16,0.6023965911556698,0.6953125,0.009674834541907729
N7,discovery,g0_w-0.5,full,drift,r,16,16,0.7395120302377071,0.8828125,0.16202182380193259
N7,discovery,g0_w-0.5,full,drift,clean_EEG,16,16,0.7395120302377071,0.8828125,0.16202182380193259
N7,discovery,g0_w-0.5,full,drift,clean_HbO,16,16,0.3420089490674042,0.6103515625,0.02993186298625407
N7,discovery,g0_w-0.5,full,drift,clean_HbR,16,16,0.28368274889176437,0.826171875,0.01056662643043872
N7,discovery,g0_w-0.5,full,correlated_hb,r,16,16,0.6247608496916153,0.9326171875,0.1612304210061943
N7,discovery,g0_w-0.5,full,correlated_hb,clean_EEG,16,16,0.6247608496916153,0.9326171875,0.1612304210061943
N7,discovery,g0_w-0.5,full,correlated_hb,clean_HbO,16,16,0.2073127344346437,0.845703125,0.03125381252990366
N7,discovery,g0_w-0.5,full,correlated_hb,clean_HbR,16,16,0.22494424232094234,0.884765625,0.01107548855715841
N7,discovery,g0_w-0.5,full,outliers,r,16,16,0.6481308762393403,0.8984375,0.16241649197487312
N7,discovery,g0_w-0.5,full,outliers,clean_EEG,16,16,0.6481308762393403,0.8984375,0.16241649197487312
N7,discovery,g0_w-0.5,full,outliers,clean_HbO,16,16,0.21355860226347073,0.822265625,0.029918505046303192
N7,discovery,g0_w-0.5,full,outliers,clean_HbR,16,16,0.23360374749642587,0.8720703125,0.0108067653428953
N7,discovery,g0_w-0.5,full,independent_pairing,r,16,16,1.1914968678772577,0.7197265625,0.16101594365444782
N7,discovery,g0_w-0.5,full,independent_pairing,clean_EEG,16,16,1.1914968678772577,0.7197265625,0.16101594365444782
N7,discovery,g0_w-0.5,full,independent_pairing,clean_HbO,16,16,0.32846799805376636,0.6796875,0.031720592144329644
N7,discovery,g0_w-0.5,full,independent_pairing,clean_HbR,16,16,0.32517962754680085,0.7685546875,0.011130437391052933
N7,discovery,g0_w-0.5,EEG_only,matched_student_t,r,16,16,0.5305483201736606,0.9677734375,0.1736175004019684
N7,discovery,g0_w-0.5,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736606,0.9677734375,0.1736175004019684
N7,discovery,g0_w-0.5,EEG_only,matched_student_t,clean_HbO,16,16,0.729618514219784,0.796875,0.10459376436574716
N7,discovery,g0_w-0.5,EEG_only,matched_student_t,clean_HbR,16,16,0.7434120623857987,0.8212890625,0.03288334559717782
N7,discovery,g0_w-0.5,EEG_only,combined,r,16,16,0.998393014231908,0.6865234375,0.17226025197063938
N7,discovery,g0_w-0.5,EEG_only,combined,clean_EEG,16,16,0.611821110264996,0.943359375,0.17226025197063938
N7,discovery,g0_w-0.5,EEG_only,combined,clean_HbO,16,16,1.8460809972046863,0.7451171875,0.10170313678152068
N7,discovery,g0_w-0.5,EEG_only,combined,clean_HbR,16,16,2.186165748591799,0.7802734375,0.031927529230329724
N7,discovery,g0_w-0.5,EEG_only,drift,r,16,16,0.7362108757636971,0.9130859375,0.17320708312191951
N7,discovery,g0_w-0.5,EEG_only,drift,clean_EEG,16,16,0.7362108757636971,0.9130859375,0.17320708312191951
N7,discovery,g0_w-0.5,EEG_only,drift,clean_HbO,16,16,0.8407007276836538,0.8037109375,0.0973605368705202
N7,discovery,g0_w-0.5,EEG_only,drift,clean_HbR,16,16,0.8242341812850729,0.8134765625,0.03023991233010613
N7,discovery,g0_w-0.5,EEG_only,correlated_hb,r,16,16,0.6015059812457976,0.9619140625,0.171746884743743
N7,discovery,g0_w-0.5,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457976,0.9619140625,0.171746884743743
N7,discovery,g0_w-0.5,EEG_only,correlated_hb,clean_HbO,16,16,0.617435068160894,0.8310546875,0.10031984000405669
N7,discovery,g0_w-0.5,EEG_only,correlated_hb,clean_HbR,16,16,0.6012019146179424,0.849609375,0.031589355923229985
N7,discovery,g0_w-0.5,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.1740654169531375
N7,discovery,g0_w-0.5,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.1740654169531375
N7,discovery,g0_w-0.5,EEG_only,outliers,clean_HbO,16,16,0.7963659079317305,0.787109375,0.10502807694306746
N7,discovery,g0_w-0.5,EEG_only,outliers,clean_HbR,16,16,0.818581972184006,0.8193359375,0.0331187610568246
N7,discovery,g0_w-0.5,EEG_only,independent_pairing,r,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g0_w-0.5,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g0_w-0.5,EEG_only,independent_pairing,clean_HbO,16,16,2.142409658326086,0.4970703125,0.10021413449761402
N7,discovery,g0_w-0.5,EEG_only,independent_pairing,clean_HbR,16,16,2.1934780158181995,0.5556640625,0.03140248274353115
N7,discovery,g0_w-0.5,fNIRS_only,matched_student_t,r,16,16,0.9085448164980284,0.8916015625,0.2262810422325306
N7,discovery,g0_w-0.5,fNIRS_only,matched_student_t,clean_EEG,16,16,0.9085448164980284,0.8916015625,0.2262810422325306
N7,discovery,g0_w-0.5,fNIRS_only,matched_student_t,clean_HbO,16,16,0.19531023871268816,0.8955078125,0.03164815258670929
N7,discovery,g0_w-0.5,fNIRS_only,matched_student_t,clean_HbR,16,16,0.1879537005845015,0.9296875,0.010989546187561077
N7,discovery,g0_w-0.5,fNIRS_only,combined,r,16,16,0.9616655778941509,0.861328125,0.22179590724905696
N7,discovery,g0_w-0.5,fNIRS_only,combined,clean_EEG,16,16,1.100047742618686,0.79296875,0.22179590724905696
N7,discovery,g0_w-0.5,fNIRS_only,combined,clean_HbO,16,16,0.3676025629325136,0.826171875,0.02757662854284707
N7,discovery,g0_w-0.5,fNIRS_only,combined,clean_HbR,16,16,0.6025570199936183,0.728515625,0.009923404779289716
N7,discovery,g0_w-0.5,fNIRS_only,drift,r,16,16,0.9507244420910905,0.8955078125,0.22761608432973773
N7,discovery,g0_w-0.5,fNIRS_only,drift,clean_EEG,16,16,0.9507244420910905,0.8955078125,0.22761608432973773
N7,discovery,g0_w-0.5,fNIRS_only,drift,clean_HbO,16,16,0.3429639443123249,0.611328125,0.03194388896909327
N7,discovery,g0_w-0.5,fNIRS_only,drift,clean_HbR,16,16,0.2865691726539732,0.8193359375,0.010909752369308683
N7,discovery,g0_w-0.5,fNIRS_only,correlated_hb,r,16,16,0.8969568186564199,0.908203125,0.2284102023896552
N7,discovery,g0_w-0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8969568186564199,0.908203125,0.2284102023896552
N7,discovery,g0_w-0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.2004938048800744,0.9091796875,0.033578156140728344
N7,discovery,g0_w-0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21983513932331322,0.8896484375,0.011518853312946907
N7,discovery,g0_w-0.5,fNIRS_only,outliers,r,16,16,0.8772458622073369,0.8935546875,0.22621469101264058
N7,discovery,g0_w-0.5,fNIRS_only,outliers,clean_EEG,16,16,0.8772458622073369,0.8935546875,0.22621469101264058
N7,discovery,g0_w-0.5,fNIRS_only,outliers,clean_HbO,16,16,0.1919832338853025,0.9013671875,0.031975258058908065
N7,discovery,g0_w-0.5,fNIRS_only,outliers,clean_HbR,16,16,0.21318957559830254,0.9248046875,0.011188319339381473
N7,discovery,g0_w-0.5,fNIRS_only,independent_pairing,r,16,16,1.9386884004975178,0.625,0.22647977148361323
N7,discovery,g0_w-0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.9386884004975178,0.625,0.22647977148361323
N7,discovery,g0_w-0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.20360657189873263,0.8798828125,0.03150853345619427
N7,discovery,g0_w-0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.22132071318997254,0.9326171875,0.0109700478952784
N7,discovery,g0_w-0.25,full,matched_student_t,r,16,16,0.5145335288568056,0.9560546875,0.15611098312091473
N7,discovery,g0_w-0.25,full,matched_student_t,clean_EEG,16,16,0.5145335288568056,0.9560546875,0.15611098312091473
N7,discovery,g0_w-0.25,full,matched_student_t,clean_HbO,16,16,0.16576845054935557,0.9296875,0.030352113712983807
N7,discovery,g0_w-0.25,full,matched_student_t,clean_HbR,16,16,0.18026025248572547,0.9423828125,0.010747371127716855
N7,discovery,g0_w-0.25,full,combined,r,16,16,0.8062000587985033,0.7890625,0.15441760484513
N7,discovery,g0_w-0.25,full,combined,clean_EEG,16,16,0.7796264160203563,0.7900390625,0.15441760484513
N7,discovery,g0_w-0.25,full,combined,clean_HbO,16,16,0.39751932204054996,0.82421875,0.027496249758828452
N7,discovery,g0_w-0.25,full,combined,clean_HbR,16,16,0.6151073279192447,0.7109375,0.009893475692264682
N7,discovery,g0_w-0.25,full,drift,r,16,16,0.67308822874682,0.9052734375,0.15614035679699448
N7,discovery,g0_w-0.25,full,drift,clean_EEG,16,16,0.67308822874682,0.9052734375,0.15614035679699448
N7,discovery,g0_w-0.25,full,drift,clean_HbO,16,16,0.332160660198249,0.62109375,0.03077549060175898
N7,discovery,g0_w-0.25,full,drift,clean_HbR,16,16,0.2683660238190933,0.84765625,0.01072157812341898
N7,discovery,g0_w-0.25,full,correlated_hb,r,16,16,0.5582848864256453,0.9521484375,0.15568985096194177
N7,discovery,g0_w-0.25,full,correlated_hb,clean_EEG,16,16,0.5582848864256453,0.9521484375,0.15568985096194177
N7,discovery,g0_w-0.25,full,correlated_hb,clean_HbO,16,16,0.17858448923479642,0.9365234375,0.03232289300638044
N7,discovery,g0_w-0.25,full,correlated_hb,clean_HbR,16,16,0.20043564655690477,0.9208984375,0.01127893732395252
N7,discovery,g0_w-0.25,full,outliers,r,16,16,0.5725637262882763,0.93359375,0.1563900877551741
N7,discovery,g0_w-0.25,full,outliers,clean_EEG,16,16,0.5725637262882763,0.93359375,0.1563900877551741
N7,discovery,g0_w-0.25,full,outliers,clean_HbO,16,16,0.18241406939066337,0.908203125,0.030801903523114446
N7,discovery,g0_w-0.25,full,outliers,clean_HbR,16,16,0.20699965407178034,0.935546875,0.010969686808817415
N7,discovery,g0_w-0.25,full,independent_pairing,r,16,16,1.3508407584529596,0.62890625,0.1558548568292789
N7,discovery,g0_w-0.25,full,independent_pairing,clean_EEG,16,16,1.3508407584529596,0.62890625,0.1558548568292789
N7,discovery,g0_w-0.25,full,independent_pairing,clean_HbO,16,16,0.3186352483195576,0.728515625,0.03325352034352381
N7,discovery,g0_w-0.25,full,independent_pairing,clean_HbR,16,16,0.3072776015427997,0.8310546875,0.01144180187750439
N7,discovery,g0_w-0.25,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g0_w-0.25,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g0_w-0.25,EEG_only,matched_student_t,clean_HbO,16,16,0.566798089204422,0.919921875,0.1020638826368152
N7,discovery,g0_w-0.25,EEG_only,matched_student_t,clean_HbR,16,16,0.5964302217346564,0.9091796875,0.031619999219332263
N7,discovery,g0_w-0.25,EEG_only,combined,r,16,16,0.9983930142319078,0.6865234375,0.17226025197063943
N7,discovery,g0_w-0.25,EEG_only,combined,clean_EEG,16,16,0.611821110264996,0.943359375,0.17226025197063943
N7,discovery,g0_w-0.25,EEG_only,combined,clean_HbO,16,16,2.0745136147617447,0.6982421875,0.09902057402791992
N7,discovery,g0_w-0.25,EEG_only,combined,clean_HbR,16,16,2.4458444264307957,0.76953125,0.030602231331229246
N7,discovery,g0_w-0.25,EEG_only,drift,r,16,16,0.7362108757636971,0.9130859375,0.17320708312191951
N7,discovery,g0_w-0.25,EEG_only,drift,clean_EEG,16,16,0.7362108757636971,0.9130859375,0.17320708312191951
N7,discovery,g0_w-0.25,EEG_only,drift,clean_HbO,16,16,0.7262335729182805,0.8427734375,0.09481162061433185
N7,discovery,g0_w-0.25,EEG_only,drift,clean_HbR,16,16,0.7160870165402942,0.85546875,0.028852085018899028
N7,discovery,g0_w-0.25,EEG_only,correlated_hb,r,16,16,0.6015059812457975,0.9619140625,0.17174688474374306
